UserName,Text,RetweetCount,Timestamp
Salut," A Catalunya en necessitem 1.000 donacions cada dia! Pots donar sang:

 Si peses més de 50 quilos
 Encara que hagis patit hepatitis abans dels 12 anys
 Encara que no estiguis en dejú
 Encara que tinguis el colesterol elevat

 Demana cita a http://donarsang.gencat.cat/es/",8,2023-03-07T10:45:00.000Z
SEM. Generalitat,"Accident laboral a #Vallirana. 
1 home traslladat per descàrrega elèctrica en estat greu a 
@vallhebron
. 
Activem 2 unitats terrestres i 1 helicòpter medicalitzat #SEM.",4,2023-03-07T10:35:10.000Z
Trànsit," En aquest #accident a la C-32 a Argentona s'hi han vist implicats dos vehicles i dues persones han resultat ferides menys greus, segons 
@semgencat
 Es mantenen 2 carrils tallats i 2 km #retencions  GIR

 Continua amb 2 km cues la C-60 a Argentona  Mataró/enllaç C-32",1,2023-03-07T08:55:45.000Z
Salut," La donació salva vides

 Com és el procés de donació en vida?
 Com fer-se donant?",6,2023-03-06T19:46:00.000Z
Carles Ros,"Vist aquesta tarda al costat de l’escola 
@escolaloreig
, esperem que pases el que pases tot hagi quedat en un ensurt 
@semgencat
 @semgencat",3,2023-03-06T20:42:14.000Z
SEM. Generalitat,"Saps com millorar la teva salut cardiovascular  modificant el teu estil de vida? 

Evitar el tabac i l'alcohol i fer activitat física de manera regular són alguns dels hàbits que pots adoptar.

 Més consells a l'app 061 Salut Respon.",2,2023-03-06T15:00:43.000Z
SEM. Generalitat,"Per aquest accident a la C-63 a #Amer, # del SEM s’han activat 1 unitat terrestre i 1 helicòpter medicalitzat.
2 afectats en estat menys greu, actuacions en curs.
@bomberscat
  @transit",7,2023-03-06T13:36:16.000Z
SEM. Generalitat," #MomentsSEM : Gràcies 
@BenjaCasadevall
,  per fer-nos arribar aquesta fotografia d'un dels helicòpters medicalitzats #SEM .

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",5,2023-03-06T10:40:54.000Z
SEM. Generalitat," #MomentsSEM :
Unitat terrestre del #SEM , fotografiada per 
@lucazurita_
 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",,2023-03-06T10:36:35.000Z
SEM. Generalitat,"El #SEM pediàtric, amb un equip de més de 60 professionals especialitzats/des en pediatria, permet traslladar pacients crítics des de qualsevol punt del territori català i d'Andorra.

Fes clic a l'enllaç per saber més sobre aquest servei  https://bit.ly/3SK08E0",,2023-03-06T08:25:44.000Z
SEM. Generalitat,#SEMaEscoles: el Carles i l’Esther donant a conèixer el #SEM i el funcionament de l’ambulància als i les alumnes de l’Escola Cirera de #Mataró.,4,2023-03-06T08:04:03.000Z
SEM. Generalitat,"Per aquest accident de 
@transit
 al #Perelló, on un vehicle que ha sortit de la via TV-3022, des del #SEM s'han activat 11 unitats, entre elles 1 helicòpter medicalitzat i equip de suport psicològic. 
@bomberscat",5,2023-03-05T18:47:44.000Z
SEM. Generalitat," Si tens una consulta de salut, pots fer-ho mitjançant els canals habituals 

 061
 Xat 061 a http://gen.cat/3Tyid7X
 061catsalutrespon@gencat.cat
 La Meva Salut i http://gen.cat/3B9bHNx",,2023-03-05T16:57:06.000Z
SEM. Generalitat," El Codi Ictus, en funcionament a tot Catalunya, permet prealertar un hospital receptor capaç de diagnosticar i tractar aquests pacients. 

D'aquesta manera, el pacient pot ser atès de forma prioritària donada la gravetat de la malaltia.",9,2023-03-05T15:00:42.000Z
Bombers,"Entre els 4 ferits evacuats, dos s'havien precipitat. Un per la façana i l'altre a la coberta adjacent, els quals 
@semgencat
 ha traslladat en estat crític i l'altre greu a 
@htrueta",8,2023-03-05T11:12:53.000Z
SEM. Generalitat,"Intoxicats per substàncies tòxiques a #Barcelona. Activem 6 unitats terrestres, 1 Equip de Coordinació Operativa i 1 de logística.
5 afectats: 
Home, crític, H. Clínic
Home, menys greu H. del Mar
Home, menys greu, H. Sagrat Cor
Home, crític, H. Sant Pau
Home, menys greu, H. Mar.",11,2023-03-05T12:23:23.000Z
SEM. Generalitat,"Correcció: hi ha finalment 23 afectats a #Salt.
20 lleus, 1 crític, 1 greu i 1 menys greu.
@bomberscat",5,2023-03-05T10:51:08.000Z
SEM. Generalitat,"Informació de tancament de l’incendi a #Salt:

Afectats: 20 lleus, 1 crític, 1 greu, 1 menys greu. En total 22 adults.
Trasllats: 4 (2 a Santa  Caterina, 2 a H. Trueta), 2 homes i 2 dones.
Unitats #SEM activades: 9.
@bomberscat",2,2023-03-05T10:28:12.000Z
SEM. Generalitat,"Actualització: 
Per aquest incendi a un edifici de vivendes de #Salt, en aquest moment hi ha 9 afectats: 7 lleus, 1 greu i 1 crític. 
Actuacions en curs. 
@bomberscat",3,2023-03-05T08:49:39.000Z
SEM. Generalitat,"Informació preliminar:
Incendi a #Salt, en un edifici de vivendes, de moment amb 3 afectats.
8 unitats #SEM activades.
Actuacions en curs.
@bomberscat",4,2023-03-05T08:18:03.000Z
SEM. Generalitat,"Per aquest incendi, ahir a Sant Jaume de Llierca, des del #SEM vam activar 4 unitats terrestres. 

Afectats: 5 homes, traslladats en estat menys greu a Hospital d’Olot i 5 lleus, amb alta in situ.
@bomberscat",1,2023-03-05T08:08:59.000Z
Salut," L'anticoncepció és essencial per a la vida de les dones, i per això és important eliminar les barreres al seu accés.

 Coneix els mètodes anticonceptius de llarga durada que són gratuïts per a totes les dones i homes trans que conserven la seva capacitat gestant.",4,2023-03-03T10:08:00.000Z
SEM. Generalitat," Si necessites localitzar la teva farmàcia de guàrdia més propera, recorda que pots fer-ho en pocs clics amb l'app 061 Salut Respon.

 Descarrega-la i accedeix a tota la informació des del teu mòbil!",4,2023-03-05T07:30:15.000Z
Salut," A Catalunya en necessitem 1.000 donacions cada dia! Pots donar sang:

 Si peses més de 50 quilos
 Encara que hagis patit hepatitis abans dels 12 anys
 Encara que no estiguis en dejú
 Encara que tinguis el colesterol elevat

 Demana cita a http://donarsang.gencat.cat/es/",11,2023-03-04T14:18:00.000Z
Marian Camps,"2n dia a Montesquiu 2023. Visita del Sotscap Territorial de la Reg. Metropolitana Nord Sr. Pere Sánchez 
@semgencat
. Gràcies per donar valor a la tasca dels tècnics sanitaris i engrescar-los a ‘perseguir els seus somnis’",4,2023-03-04T14:37:53.000Z
Bombers,"#GRAE ha fet avui dos serveis a la Mola. Un parell d'excursionistes ferides al genoll mentre feien una ruta. El primer servei, a les 12.58h i el segon, a les 16.18h. En ambdós casos, evacuades a les Pedritxes, on ja s'esperava 
@semgencat
 per evacuar-les. #bomberscat",4,2023-03-04T17:04:40.000Z
SEM. Generalitat,"Sabies que el 061 Salut Respon compta amb una unitat d'intèrprets de la llengua de signes per fer l'atenció sanitària més accessible per a persones sordes?

 Fes clic a l'enllaç per veure com accedir a aquest servei: https://bit.ly/3J2yb6V",6,2023-03-04T15:00:45.000Z
Bombers,"Avís 23.00h. Extinció d'un incendi que ha afectat totalment un apartament a Alp (c/ Ciutadella). Hi hem treballat amb 11 dotacions. Evacuat tot el bloc durant les tasques d'extinció. 
@semgencat
 que hi ha desplaçat 2 unitats, ha fet 5 atencions. #bomberscat",4,2023-03-04T11:47:41.000Z
assbombersfigueres,"Moltes gracies 
@semgencat
 #TSC",2,2023-03-04T11:08:47.000Z
SEM. Generalitat,"Les intoxicacions es produeixen per la ingesta d'aliments en mal estat o substàncies tòxiques.

 Els principals símptomes són diarrea, vòmits, febre i dolor.

 #PrimersAuxilis: T'expliquem què fer davant d'una intoxicació.",8,2023-03-04T08:00:08.000Z
POLICIA DE SITGES,"Resum del #Carnaval de #Sitges dels diferents cossos que han donat seguretat a l’esdeveniment de la nostra vila. Gràcies a 
@mossos
⁩ ⁦
@BombersSitges
⁩ ⁦
@semgencat
⁩ ⁦
@emergenciescat
⁩ #policialocalsitges i tantes persones que han ajudat",3,2023-03-03T15:48:20.000Z
SEM. Generalitat," Els helicòpters medicalitzats del #SEM són una eina per garantir l'equitat en l'accés al sistema sanitari públic de tota la població de Catalunya.

Saps en què consisteix aquest servei? Tota la informació, al següent enllaç  https://bit.ly/3ynHTLf",2,2023-03-03T15:01:06.000Z
SEM. Generalitat," Recorda: Davant d'una crisi, #TrioLaVida!

Si tens pensaments de treure't la vida, truca al 061 Salut Respon i un equip d'especialistes en psicologia, psiquiatria i infermeria en salut mental es posarà a la teva disposició",3,2023-03-03T09:00:28.000Z
SEM. Generalitat,"Per aquest incendi a Sant Celoni, des del #SEM s’han activat 4 unitats terrestres.
Hem atès i traslladat 4 afectats (2 són menors) en estat menys greu a l’Hospital de Sant Celoni.
@bomberscat",,2023-03-03T08:13:02.000Z
Salut," ""El condó em talla el rotllo""

 N'hi ha que augmenten la sensibilitat, amb textures divertides, sabors i colors. Incorpora'l en el joc sexual!

 No busquis excuses, posa-te'l!",3,2023-03-02T17:03:00.000Z
Protecció Civil Sant Fost,"18:35h Actuació sanitària urgent a la Finca de Can Teià de #SantFost amb motiu d'una Aturada Cardiorespiratòria. La intervenció de la #PoliciaLocal i #ProteccióCivil, ha sigut determinant amb maniobres RCP i DEA, per la recuperació de l'aturada, fins l'arribada del 
@semgencat",8,2023-03-02T20:13:02.000Z
SEM. Generalitat,"Participem en el #SIMULACRE d'accident químic en uns laboratoris d'#Ulldecona (Montsià), aquest matí. Des del #SEM s'han mobilitzat un total de 9 vehicles i gairebé 20 efectius. 
@emergenciescat
 @bomberscat
 @mossos
 @AjuntUlldecona
 #PoliciaLocalUlldecona",11,2023-03-02T15:52:03.000Z
Bombers,"Extingit un incendi a la planta baixa d'un habitatge del C/Nou d'Alfarràs (avís 11.01h). A l'arribada, ja estava estabilitzat i hem apagat els punts amb foc i refrigerat les zones calentes. Una persona ha resultat ferida i ha estat evacuada 
@semgencat
Actuem 4  #bomberscat",7,2023-03-02T13:10:12.000Z
SEM. Generalitat,"Saps que el #SEM compta amb un equip de 90 psicòlegs/gues?

Aquests/es professionals donen atenció presencial i no presencial als ciutadans i suport emocional als/les professionals de les emergències i la xarxa pública de salut.",7,2023-03-02T08:30:15.000Z
SEM. Generalitat,"#SEMaEscoles:  fa uns dies vam visitar l’escola Mare de Déu del Carme, al Prat de Llobregat. A la foto, la Sara D. repartint les ambulàncies retallables al grup d’alumnes.",4,2023-03-01T21:41:58.000Z
SEM. Generalitat,"Nou #CanviDeMarxa, avui a #ElPratdeLlobregat, per concienciar als joves sobre els accidents de #trànsit, amb #PoliciaLocal, 
@Fundacio_MDC
 i 
@transit
.",1,2023-03-01T15:43:58.000Z
SEM. Generalitat,"Les millores a l’heliport de #Berga permetran reduir el temps de trasllat de malalts a centres hospitalaris de referència i millorar la cobertura sanitària al #Berguedà. El #SEM podrà traslladar-los també en horari nocturn.
@salutcat
 @territoricat
+ info: http://bit.ly/41BbVIt",5,2023-03-01T15:37:24.000Z
SEM. Generalitat,"L'helicòpter del #SEM volarà a #Berga en horari nocturn amb la incorporació de l'heliport a la xarxa H24: 
@territoricat
 l'incorpora per donar servei als vols nocturns del SEM, 
@bomberscat
, 
@mossos
 i 
@agentsruralscat
. Les obres començaran a finals d’any.

http://bit.ly/41BbVIt",3,2023-03-01T15:22:36.000Z
SEM. Generalitat," Des del #SEM vam participar recentment a les X Jornades de Promoció de la Salut - UIC Sant Cugat, “Què passa quan et passes?”.
El #TES Alex M. i infermer Ramon P., 
@trestrece
, van realitzar una  simulació davant dels participants a la jornada.",1,2023-03-01T11:53:47.000Z
SEM. Generalitat,"Els broncodilatadors, amb inhaladors per a adults o amb cambra per a nens, ajuden a respirar millor les persones que pateixen malalties respiratòries.

 #PrimersAuxilis: Saps com s'utilitzen? T'ho expliquem en el vídeo a continuació ",3,2023-03-01T11:00:34.000Z
SEM. Generalitat,"#EstàPassant: 
 Acte de presentació de l’heliport H24 de #Berga.

#XarxaHeliportsH24 #hems #HelicòpteMedicalitzat",3,2023-03-01T10:04:21.000Z
Salut," A Catalunya en necessitem 1.000 donacions cada dia! Pots donar sang:

 Si peses més de 50 quilos
 Encara que hagis patit hepatitis abans dels 12 anys
 Encara que no estiguis en dejú
 Encara que tinguis el colesterol elevat

 Demana cita a http://donarsang.gencat.cat/es/",8,2023-02-28T18:55:00.000Z
Trànsit," Desviaments per la C-16

 Es tracta d'un despreniment de roques grans. Dos turismes i una furgoneta afectats

 No hi ha persones ferides, segons confirma 
@semgencat
 Segueix l'evolució de l'afectació viària a http://cit.transit.gencat.cat",7,2023-02-28T19:52:11.000Z
SEM. Generalitat,"Accident laboral a #Alcanar, precipitació d’una bastida.
Un home ha estat traslladat en estat crític a 
@hjoan23
.
Activem 2 unitats terrestres i 1 helicòpter medicalitzat.",1,2023-02-28T17:38:01.000Z
SEM. Generalitat," Coneixes la funció de la Taula d'Atenció al Pacient Fràgil del 061 Salut Respon?

 Per saber més sobre aquest servei per oferir atenció sanitària individualitzada a pacients fràgils, amb patologies prèvies, fes clic en el següent enllaç: https://bit.ly/3XV1JIK",,2023-02-28T15:00:44.000Z
112,"El telèfon d'emergències 112 ha rebut 145 trucades relacionades amb la prova #alertesmòbils de #Protecciocivil

La majoria (60) han estat des del #Segrià i la #Noguera (18)",4,2023-02-28T11:05:05.000Z
SEM. Generalitat,"Els Equips de Coordinació Clínica i Operativa (ECO) consoliden la segona resposta assistencial donant suport a altres unitats en les situacions més complexes a nivell clínic i operatiu.

Vols saber més sobre la seva funció?  https://bit.ly/3Jxarsh",2,2023-02-28T08:40:13.000Z
Protecció civil," AVUI DIMARTS, PROVA DEL SISTEMA D'ALERTES DE #PROTECCIOCIVIL AL MÒBIL A LLEIDA I A L'ALT PIRINEU I ARAN 

 A partir de les 11 hores

Quan rebis el missatge, ajuda'ns a valorar la prova responent l'enquesta a https://survey123.arcgis.com/share/9fafce642cde46acb1d5645ad5991cca…

#alertesmòbils",23,2023-02-28T07:25:09.000Z
RTVE Notícies," El tèlefon 061 ofereix també atenció especialitzada per detectar i prevenir les conductes suïcides. 

En 6 mesos han atès més de 6 mil trucades | 
@vanesabenedicto
 @RTVECatalunya
 

 Info http://rtve.es/n/2427906",23,2023-02-27T15:06:04.000Z
SEM. Generalitat," Sabies que l'app 061 Salut Respon et pot ajudar si necessites assistència sanitària?

 Recorda afegir al teu perfil la màxima quantitat d'informació possible.",1,2023-02-27T15:00:44.000Z
SEM. Generalitat,"Accident trànsit a la C-55, #Abrera:
Activem 15 unitats, 1 helicòpter medicalitzat i 1 equip conjunt 
@bomberscat
-#SEM.

16 afectats: 15 lleus i 1 menys greu. Traslladem: 
8 afectats a CUAP St. Andreu
2 a H.Bellvitge
2 a H. Sant Boi
2 a H. Moisès Broggi
2 a H. Martorell
@transit",14,2023-02-27T12:33:33.000Z
Bombers,"Hem rescatat a un esquiador accidentat a Lladorre (avís 10.08 h).  La persona ha patit una fractura de maluc i ha sigut traslladada a l'Hospital de Tremp. 

 1 helicòpter #MAER amb #GRAE i metge del 
@semgencat
 

#bomberscat",12,2023-02-27T12:27:24.000Z
SEM. Generalitat,"Are you coming to the #MWC23?

Remember: if you need to contact  security forces,  an ambulance or any  emergency service, you must call 112.

#EnjoyBarcelona
 #GSMA #MOBILE",1,2023-02-27T11:46:44.000Z
Bombers,"En l'accident a la C-55 a Abrera estem treballant 6 dotacions #bomberscat. 
Han xocat un turisme, un camió i un autobús, del qual n'han pogut sortir tots els ocupants. Estem treballant en l'excarceració d'un atrapat en el vehicle i atenent junt amb 
@semgencat
 als implicats.",8,2023-02-27T11:24:06.000Z
SEM. Generalitat," A Catalunya en necessitem 1.000 donacions cada dia! Pots donar sang:

 Si peses més de 50 quilos
 Encara que hagis patit hepatitis abans dels 12 anys
 Encara que no estiguis en dejú
 Encara que tinguis el colesterol elevat

 Demana cita a http://donarsang.gencat.cat/es/",4,2023-02-27T10:33:40.000Z
SEM. Generalitat,"Les causes més importants de dolor toràcic s'originen als pulmons i al cor, i la persona que el pateix pot sentir diferents tipus de dolor. Què pots fer davant d'aquests casos? 

 T'ho expliquem en el següent vídeo de #PrimersAuxilis.",7,2023-02-27T08:29:19.000Z
Salut," Davant l'ictus, trucar ràpid al 112 és fonamental. 

Si notes un canvi brusc en una persona, com ara pèrdua de força a una banda del cos, canvis en la parla, on el gest de la cara, truca ràpid al 112.

info a http://gen.cat/3TTrhDW",4,2023-02-26T20:10:00.000Z
SEM. Generalitat," Si tens una consulta de salut, pots fer-ho mitjançant els canals habituals 

 061
 Xat 061 a http://gen.cat/3Tyid7X
 061catsalutrespon@gencat.cat
 La Meva Salut i http://gen.cat/3B9bHNx",,2023-02-26T18:24:25.000Z
Bombers,"(3/4) Avís 15.10h. Dona de 52 anys que feia una excursió per l'estany de Contraix (la Vall de Boí),  ferida al genoll. #GRAE l'extreu de la zona i la transfereix al 
@semgencat
, que s'esperava al camp de futbol de Barruera.",7,2023-02-26T17:37:34.000Z
Bombers,"Avís 10.26h. Un home de 30 anys, participant d'una cursa de muntanya a Vilaverd, ferit al turmell. #GRAE l'extreu de la zona i el trasllada al camp de futbol del poble, on ja s'esperava l'ambulància del 
@semgencat
  per fer-se'n càrrec.",5,2023-02-26T17:35:11.000Z
Bombers,"(1/4) Avui, #GRAE ha fet 3 serveis. Avís 09.42h. Rescat d'un excursionista de 18 anys afectat per una petita allau de neu pols al Gra de Fajol (Setcases). Havia quedat atrapat per les cames. Evacuat en helicòpter fins al lloc on l'esperava el 
@semgencat
, que l'ha dut al 
@htrueta",6,2023-02-26T17:33:04.000Z
PCivil StJoan abades,"Aquests mati quan erem de forma preventiva a 
@Vallter2000
 , 
@emergenciescat
 ens ha activat per prestar ajudar a 
@bomberscat
 , 
@semgencat
 i 
@mossos",4,2023-02-26T14:32:47.000Z
SEM. Generalitat,"Sabies que el #SEM pediàtric, format per especialistes en pediatria, permet traslladar pacients crítics des de qualsevol punt del territori català i d'Andorra?

 Tots els detalls sobre aquest servei, disponible les 24 hores, en el següent enllaç: https://bit.ly/40o1O9m",1,2023-02-26T15:00:35.000Z
SEM. Generalitat,"2 unitats terrestres #SEM activades per aquest accident a #Riudoms.
@transit",2,2023-02-26T13:37:16.000Z
Bombers Barcelona,"Aquest cap de setmana hem intervingut en dos accidents de trànsit. El primer, un vehicle que va pujar a la mitjana a la Plaça de Tetuan. El segon, a l'Avinguda Meridiana amb quatre cotxes implicats.Només una persona ferida lleu. Actuacions amb 
@GUBBarcelona
 i 
@semgencat",18,2023-02-26T08:33:24.000Z
SEM. Generalitat," L'app 061 Salut Respon et permet saber on és la teva farmàcia de guàrdia més propera en pocs clics.

 Descarrega-la per accedir a tota la informació còmodament des del teu mòbil!",1,2023-02-26T07:00:19.000Z
Bombers,"A Gelida,  rescatem un escalador que s'ha quedat encallat a la Paret dels Corbs després de fer-se mal a l'esquena (17.42 h) #GRAE #Bomberscat i metge 
@semgencat
 fan extracció amb helicòpter recolzats per 3 dotacions terrestres per si queia la nit i calia fer trasllat amb llitera",9,2023-02-25T18:52:26.000Z
Trànsit," Tallada la C-243C entre Castellbisbal i Martorell per un turisme accidentat. 

 Dues persones han resultat ferides menys greu, segons 
@semgencat
.

#SCT",2,2023-02-25T19:00:52.000Z
SEM. Generalitat,"Sabies que els helicòpters medicalitzats del #SEM garanteixen l'equitat territorial tot reduint el temps de trasllat interhospitalari de les zones allunyades dels hospitals terciaris?

 https://bit.ly/3HqL491",3,2023-02-25T15:00:40.000Z
SEM. Generalitat,"Per la caiguda d’una bastida a #Granollers, hem atès i traslladat 2 afectats: 1 menys greu a H. de Granollers i 1 en estat crític traslladat amb l’helicòpter a Hospital de Sant Pau, 
@HospitalSantPau
.
5 unitats terrestres i 1 helicòpter medicalitzat #SEM activats.
@bomberscat",6,2023-02-25T13:45:01.000Z
Salut," A Catalunya en necessitem 1.000 donacions cada dia! Pots donar sang:

 Si peses més de 50 quilos
 Encara que hagis patit hepatitis abans dels 12 anys
 Encara que no estiguis en dejú
 Encara que tinguis el colesterol elevat

 Demana cita a http://donarsang.gencat.cat/es/",18,2023-02-25T10:47:00.000Z
SEM. Generalitat,"Accident d’un caçador a Santa Maria d’Oló.
Hem atès i traslladat 1 home en estat greu a Hospital Vall Hebron de Barcelona, 
@vallhebron
 

2 unitats terrestres i 1 helicòpter medicalitzat #SEM activats.",5,2023-02-25T12:02:43.000Z
Protecció civil,"#ProteccióCivil posa en Alerta el Pla #NEUCAT per la previsió de nevades al litoral i prelitoral central a partir de demà diumenge 

 Nota de premsa a https://gen.cat/3xSrBK4",158,2023-02-25T11:42:53.000Z
SEM. Generalitat,"Saps què fer si et trobes amb una persona amb conducta o ideació suïcida? 

 #TrioLaVida: Truca al 061 Salut Respon i un equip d'especialistes en psiquiatria, psicologia i infermeria en salut mental valorarà el cas per decidir quina atenció es necessita.",6,2023-02-25T08:00:28.000Z
SEM. Generalitat,"#SEMaEscoles: 
Ahir vam tenir visita dels Alumnes de #TES de l’IES Calípolis, per conèixer les unitats terrestres del #SEM i la Central de Coordinació Sanitària de #Reus.",,2023-02-24T16:50:06.000Z
SEM. Generalitat,"L'equip de 90 psicòlegs/gues del #SEM permet garantir una assistència sanitària integral que engloba tant la salut física com la mental de les persones.

T'agradaria conèixer millor la funció polivalent d'aquests/es professionals?  https://bit.ly/40o2Ceo",1,2023-02-24T15:00:39.000Z
SEM. Generalitat,"Saps com funciona el codi PPT per a pacients amb politraumatisme greu? 

Utilitzant aquest sistema, el #SEM identifica la gravetat del pacient i el prioritza segons les seves necessitats de tractament.

 Més informació a https://bit.ly/3jqX6Y0",,2023-02-24T12:00:59.000Z
SEM. Generalitat," Saps què fer per prevenir les malalties cardiovasculars? 

Cuidar la teva alimentació, fer exercici, deixar de fumar i evitar l'alcohol són algunes recomanacions que pots seguir per adoptar un estil de vida saludable.

 Més consells a l'app 061 Salut Respon.",1,2023-02-24T08:44:40.000Z
gencat," Febre, mal de cap i esquena, calfreds, cansament, inflamació dels ganglis limfàtics... Aquests són alguns dels símptomes de la #VerolaDelMico.

  Com es transmet?
 Quin tractament té?

Tota la informació  https://gen.cat/verolamico",6,2023-02-23T10:48:00.000Z
SEM. Generalitat,"#SEMaEscoles: 
Visitem la Institució La Vall de #Bellaterra, per mostrar als i les alumnes com és un dia al #SEM, i com funciona l’ambulància.",5,2023-02-23T17:16:15.000Z
Bombers,"Topada entre tres cotxes a Ponts (avís 13.15 h). Hem netejat la calçada i hem donat suport al 
@semgencat
 en l'atenció a 7 persones, de les quals 6 són lleus i 1 menys greu. 

 5 dotacions

#bomberscat",3,2023-02-23T16:18:15.000Z
SEM. Generalitat," La Dra. Silvia Solà, metgessa de l'Àrea d'investigació i desenvolupament del #SEM, tanca la #jornadaactualitzaciosocmue
amb la ponència ""La investigació com a eina d’avaluació i millora de l’assistència"".  
@SoCMUE",1,2023-02-23T12:32:39.000Z
SEM. Generalitat,"Laura Garcia, #TES del Centre de Coordinació Sanitària, presentant sobre la transferència de la informació: ""Som el que fem, el que expliquem i el que escrivim"", a la #jornadaactualitzaciosocmue.
@SoCMUE",2,2023-02-23T12:27:01.000Z
SEM. Generalitat,"#jornadaactualitzaciosocmue: 
 La nostra companya infermera assistencial #SEM, Cristina Roldán presentant la ponencia sobre Actualització i noves tendències a la reanimació cardiopulmonar instrumentalitzada, 
@SoCMUE",2,2023-02-23T12:19:19.000Z
SEM. Generalitat,"Joan Escorcia, Sotscap territorial del Camp de Tarragona i Terres de l'Ebre del #SEM, presentant 'Suport telemàtic a l'assistència presencial'.
@SoCMUE
 #jornadaactualitzaciosocmue",1,2023-02-23T12:17:00.000Z
SEM. Generalitat,"Accident laboral a #Guissona.
Hem atès i traslladat 2 homes, en estat greu i menys greu, a 
@harnaulleida
 i Hosp. Igualada. 
2 unitats terrestres i 1 helicòpter medicalitzat #SEM activats.",4,2023-02-23T12:06:11.000Z
SEM. Generalitat,"#EstàPassant: seguim a la #jornadaactualitzaciosocmue, amb en Jaume Luna, infermer assistencial #SEM, presentant 'Maneig de l'hemorràgia exanguinant'.

 
@SoCMUE
,",2,2023-02-23T09:48:15.000Z
SEM. Generalitat,"A la Jornada d'actualització, de la  Societat Catalana de Medicina d'Urgències i Emergències, 
@SoCMUE
,  #jornadaactualitzaciosocmue, la Dra. Victoria Torres, amb la ponència sobre l’Actualització en l’Atenció a l’Anafilaxi.",1,2023-02-23T09:31:19.000Z
Ajuntament Sant Joan Despí,"#SeguretatSJD Al Centre Cultural Mercè Rodoreda, primera Jornada Interpolicial de la Policia Local de #SantJoanDespí, Guàrdia Urbana de Cornellà i Mossos d'Esquadra, on també han participat el Servei d'Emergències Mèdiques, Bombers i Policia Nacional.",2,2023-02-21T20:02:05.000Z
SEM. Generalitat,"#SEMaEscoles: 
 Fotografia d'aquest matí a l'escola Cambrils, on s'ha mostrat als i les alumnes el funcionament de l'ambulància.",3,2023-02-22T17:34:52.000Z
SEM. Generalitat," El calendari de vacunacions vigent et protegeix contra 16 microorganismes mitjançant 15 vacunes.

 Vols saber quines són? Descarrega l'app 061 Salut Respon i accedeix a tota la informació des del teu mòbil.",,2023-02-22T15:00:39.000Z
SEM. Generalitat," #MomentsSEM : Gràcies 
@monttes02
 per la fotografia d'una unitat terrestre pediàtrica #SEM, des de H. Sant Joan de Déu.

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",4,2023-02-22T11:06:54.000Z
SEM. Generalitat," #MomentsSEM : Gràcies 
@Framaurus
, per fer-nos arribar aquesta fotografia d'un dels helicòpters medicalitzats #SEM.

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",1,2023-02-22T11:04:30.000Z
Bombers," Actualització incendi indústria Òdena:

30 dotacions #bomberscat activades, amb suport 
@mossos
 @semgencat
 @PoliciaLocalIGD
, Guàrdia Municipal d'Òdena i la Policia Local de Vilanova del Camí

Crema nau que fabrica sabó industrial i afecta annexa fàbrica mobles. Sense ferits",25,2023-02-22T08:48:23.000Z
SEM. Generalitat,"Necessites ajuda per deixar de fumar? 

Truca al 061 Salut Respon per obtenir suport mitjançant un pla específic individualitzat i un seguiment telefònic d'un any.

 Més informació, aquí: https://bit.ly/40mI6e2",1,2023-02-22T08:32:59.000Z
Protecció civil,"Prealerta #NEUCAT

Des de la matinada de dijous fins a la matinada de divendres es poden superar els 10 cm de neu per sobre dels 900 metres al extrem nord-oest i sud-oest de #Catalunya  ",24,2023-02-21T11:23:44.000Z
POLICIA DE SITGES,"Avui a les 21:00h a la Rua de l’Extermini dispositiu especial conjunt amb 
@mossos
 @BombersSitges
 @semgencat
 i 
@emergenciescat
 
Us passem foto aèria de diumenge i de la Rua Infantil d’avui. 
Gaudim d’aquest #Carnaval d’una forma cívica. 
#policialocalsitges",3,2023-02-21T14:29:39.000Z
SEM. Generalitat,"Saps en què consisteix la Línia ICO, implementada per l'Institut Català d'Oncologia? 

 Per conèixer tots els seus objectius, com donar consell mèdic i fer educació sanitària, fes clic en el següent enllaç: https://bit.ly/3HPJrmo",,2023-02-21T15:00:44.000Z
SEM. Generalitat,"#EstàPassant: 
 Avui ens visita un nou grup d'alumnes CAI del Centre d’Estudis Roca, de #Barcelona. A la fotografia es veu el nostre company Dani, des de Logística, mostrant-los el funcionament de la unitat detalladament.",2,2023-02-21T12:05:30.000Z
SEM. Generalitat,"Els Equips de Coordinació Clínica, formats per un/a metge/ssa i un/a tècnic/a en emergències sanitàries, donen suport a altres unitats en les situacions més complexes a nivell clínic i operatiu per consolidar la segona resposta assistencial.

 https://bit.ly/3DUXHbx",,2023-02-21T10:12:42.000Z
Salut," T'han dit mai ""el condó em talla el rotllo"" com excusa per no fer-lo servir?

 N'hi ha que augmenten la sensibilitat, amb textures divertides, sabors i colors. Incorpora'l en el joc sexual!

 No busquis excuses, posa-te'l!",8,2023-02-21T09:54:31.000Z
